# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
2602.0000 R_A303 500 4 1497.0000 n2 n73 5 Y n2->n0->n1->n33->n73
2604.0000 A1097 1000 4 408.0000 n67 n11 23 N n67->n9->n4->n1->n11
2604.0000 R_A1261 500 2 73.0000 n13 n31 28 Y n13->n3->n31
2607.0000 A1268 1000 5 69.0000 n38 n12 28 N n38->n28->n1->n4->n9->n12
2610.0000 R_A1083 500 3 63.0000 n11 n53 28 Y n11->n1->n4->n53
2611.0000 R_A1088 500 3 59.0000 n11 n58 29 Y n11->n1->n4->n58
2613.0000 A1106 1000 3 399.0000 n76 n11 23 N n76->n4->n1->n11
2617.0000 R_A1254 500 2 83.0000 n13 n24 28 Y n13->n3->n24
2617.0000 A1116 1000 4 383.0000 n86 n11 23 N n86->n9->n4->n1->n11
2621.0000 A1269 1000 5 81.0000 n39 n12 28 N n39->n33->n1->n4->n9->n12
2628.0000 R_A1260 500 2 76.0000 n13 n30 28 Y n13->n3->n30
2630.0000 A1280 1000 6 68.0000 n50 n12 28 N n50->n39->n33->n1->n4->n9->n12
2630.0000 A437 1000 4 1754.0000 n7 n4 0 N n7->n3->n0->n1->n4
2636.0000 R_A1244 500 4 76.0000 n13 n14 28 Y n13->n3->n7->n8->n14
2636.0000 A1298 1000 4 38.0000 n68 n13 29 N n68->n10->n7->n3->n13
2637.0000 A556 1000 4 1523.0000 n26 n6 4 N n26->n2->n0->n1->n6
2638.0000 A1302 1000 4 32.0000 n72 n13 29 N n72->n8->n7->n3->n13
2641.0000 R_A309 500 4 1522.0000 n2 n79 4 Y n2->n0->n1->n69->n79
2643.0000 R_A1253 500 3 80.0000 n13 n23 28 Y n13->n3->n7->n23
2643.0000 A1317 1000 4 7.0000 n87 n12 29 N n87->n76->n4->n9->n12
2649.0000 R_A1249 500 4 61.0000 n13 n19 28 Y n13->n3->n7->n8->n19
2651.0000 R_A1298 500 4 15.0000 n13 n68 29 Y n13->n3->n7->n10->n68
2653.0000 R_A1317 500 4 10.0000 n12 n87 29 Y n12->n9->n4->n76->n87
2655.0000 A1314 1000 2 25.0000 n84 n13 29 N n84->n3->n13
2656.0000 A618 1000 5 1418.0000 n88 n5 6 N n88->n49->n0->n1->n4->n5
2657.0000 A1294 1000 6 67.0000 n64 n12 28 N n64->n51->n11->n1->n4->n9->n12
2660.0000 R_A1302 500 4 22.0000 n13 n72 29 Y n13->n3->n7->n8->n72
2662.0000 A1313 1000 5 34.0000 n83 n10 29 N n83->n75->n37->n3->n7->n10
2662.0000 A1150 1000 4 360.0000 n20 n11 24 N n20->n17->n4->n1->n11
2663.0000 A1152 1000 3 357.0000 n22 n11 24 N n22->n4->n1->n11
2673.0000 R_A1314 500 2 18.0000 n13 n84 29 Y n13->n3->n84
2674.0000 A1333 1000 2 6.0000 n3 n10 29 N n3->n7->n10
2675.0000 R_A1131 500 2 374.0000 n5 n1 23 Y n5->n4->n1
2675.0000 A1325 1000 2 23.0000 n95 n13 29 N n95->n3->n13
2678.0000 A627 1000 5 1422.0000 n97 n5 6 N n97->n78->n0->n1->n4->n5
2680.0000 R_A1313 500 5 18.0000 n10 n83 29 Y n10->n7->n3->n37->n75->n83
2683.0000 A1339 1000 2 3.0000 n9 n16 29 N n9->n4->n16
2686.0000 R_A1339 500 2 3.0000 n16 n9 29 Y n16->n4->n9
2686.0000 R_A1325 500 2 11.0000 n13 n95 29 Y n13->n3->n95
2687.0000 A679 1000 3 1327.0000 n49 n6 7 N n49->n0->n1->n6
2689.0000 A779 1000 3 1129.0000 n49 n7 11 N n49->n0->n3->n7
2689.0000 A773 1000 4 1141.0000 n43 n8 10 N n43->n0->n3->n7->n8
2690.0000 R_A306 500 4 1570.0000 n2 n76 3 Y n2->n0->n1->n4->n76
2690.0000 A777 1000 4 1134.0000 n47 n8 11 N n47->n0->n3->n7->n8
2691.0000 A1323 1000 2 43.0000 n93 n13 29 N n93->n3->n13
2696.0000 R_A1323 500 2 5.0000 n13 n93 29 Y n13->n3->n93
2696.0000 A1309 1000 5 76.0000 n79 n12 28 N n79->n69->n1->n4->n9->n12
2700.0000 R_A1097 500 4 96.0000 n11 n67 28 Y n11->n1->n4->n9->n67
2701.0000 R_A329 500 4 1567.0000 n2 n99 3 Y n2->n0->n1->n33->n99
2707.0000 A1349 1000 2 7.0000 n19 n14 29 N n19->n8->n14
2707.0000 A589 1000 6 1527.0000 n59 n2 4 N n59->n12->n9->n4->n1->n0->n2
2711.0000 R_A1349 500 2 4.0000 n14 n19 29 Y n14->n8->n19
2712.0000 R_A1333 500 2 38.0000 n10 n3 29 Y n10->n7->n3
2714.0000 R_A1106 500 3 101.0000 n11 n76 28 Y n11->n1->n4->n76
2718.0000 A559 1000 6 1598.0000 n29 n5 3 N n29->n15->n2->n0->n1->n4->n5
2721.0000 R_A1116 500 4 104.0000 n11 n86 28 Y n11->n1->n4->n9->n86
2732.0000 R_A1150 500 4 70.0000 n11 n20 28 Y n11->n1->n4->n17->n20
2734.0000 A1353 1000 3 26.0000 n23 n14 29 N n23->n7->n8->n14
2737.0000 A1366 1000 2 3.0000 n36 n13 29 N n36->n35->n13
2739.0000 A784 1000 4 1169.0000 n54 n8 10 N n54->n0->n3->n7->n8
2742.0000 A1303 1000 5 134.0000 n73 n12 27 N n73->n33->n1->n4->n9->n12
2745.0000 A1354 1000 4 35.0000 n24 n14 29 N n24->n3->n7->n8->n14
2745.0000 R_A1366 500 2 8.0000 n13 n36 29 Y n13->n35->n36
2746.0000 A1329 1000 5 86.0000 n99 n12 28 N n99->n33->n1->n4->n9->n12
2746.0000 R_A1152 500 3 83.0000 n11 n22 28 Y n11->n1->n4->n22
2748.0000 A1361 1000 4 24.0000 n31 n14 29 N n31->n3->n7->n8->n14
2751.0000 A1372 1000 2 5.0000 n42 n13 29 N n42->n35->n13
2752.0000 R_A1353 500 3 18.0000 n14 n23 29 Y n14->n8->n7->n23
2755.0000 R_A1372 500 2 4.0000 n13 n42 29 Y n13->n35->n42
2757.0000 A1360 1000 4 35.0000 n30 n14 29 N n30->n3->n7->n8->n14
2757.0000 A575 1000 5 1605.0000 n45 n5 3 N n45->n2->n0->n1->n4->n5
2759.0000 A576 1000 6 1605.0000 n46 n5 3 N n46->n45->n2->n0->n1->n4->n5
2762.0000 A1351 1000 5 58.0000 n21 n13 29 N n21->n19->n8->n7->n3->n13
2762.0000 A1365 1000 5 30.0000 n35 n14 29 N n35->n13->n3->n7->n8->n14
2764.0000 R_A1141 500 4 426.0000 n12 n11 22 Y n12->n9->n4->n1->n11
2774.0000 A1355 1000 4 62.0000 n25 n13 28 N n25->n23->n7->n3->n13
2775.0000 R_A316 500 5 1608.0000 n2 n86 3 Y n2->n0->n1->n4->n9->n86
2778.0000 R_A1351 500 5 16.0000 n13 n21 29 Y n13->n3->n7->n8->n19->n21
2778.0000 R_A1354 500 4 33.0000 n14 n24 29 Y n14->n8->n7->n3->n24
2779.0000 A1178 1000 4 421.0000 n48 n11 22 N n48->n40->n4->n1->n11
2779.0000 R_A1158 500 4 424.0000 n12 n28 22 Y n12->n9->n4->n1->n28
2784.0000 A732 1000 3 1318.0000 n2 n7 8 N n2->n0->n3->n7
2787.0000 R_A1361 500 4 39.0000 n14 n31 29 Y n14->n8->n7->n3->n31
2789.0000 R_A1360 500 4 32.0000 n14 n30 29 Y n14->n8->n7->n3->n30
2793.0000 R_A1365 500 5 31.0000 n14 n35 29 Y n14->n8->n7->n3->n13->n35
2795.0000 A1382 1000 6 29.0000 n52 n13 29 N n52->n21->n19->n8->n7->n3->n13
2797.0000 R_A317 500 5 1629.0000 n2 n87 2 Y n2->n0->n1->n4->n76->n87
2797.0000 A1391 1000 3 13.0000 n61 n13 29 N n61->n36->n35->n13
2798.0000 R_A1355 500 4 24.0000 n13 n25 29 Y n13->n3->n7->n23->n25
2799.0000 R_A505 500 4 1317.0000 n2 n75 8 Y n2->n0->n3->n37->n75
2800.0000 A586 1000 5 1626.0000 n56 n4 2 N n56->n45->n2->n0->n1->n4
2803.0000 A587 1000 6 1627.0000 n57 n5 2 N n57->n45->n2->n0->n1->n4->n5
2804.0000 A593 1000 6 1616.0000 n63 n5 3 N n63->n15->n2->n0->n1->n4->n5
2805.0000 R_A1391 500 3 8.0000 n13 n61 29 Y n13->n35->n36->n61
2806.0000 R_A1382 500 6 11.0000 n13 n52 29 Y n13->n3->n7->n8->n19->n21->n52
2807.0000 A1385 1000 5 35.0000 n55 n13 29 N n55->n19->n8->n7->n3->n13
2811.0000 A601 1000 6 1607.0000 n71 n5 3 N n71->n15->n2->n0->n1->n4->n5
2811.0000 A1402 1000 2 5.0000 n72 n14 29 N n72->n8->n14
2812.0000 A1398 1000 4 14.0000 n68 n14 29 N n68->n10->n7->n8->n14
2812.0000 A718 1000 4 1374.0000 n88 n6 7 N n88->n49->n0->n1->n6
2814.0000 A745 1000 5 1322.0000 n15 n8 7 N n15->n2->n0->n3->n7->n8
2817.0000 R_A1385 500 5 10.0000 n13 n55 29 Y n13->n3->n7->n8->n19->n55
2817.0000 A1400 1000 4 15.0000 n70 n13 29 N n70->n65->n18->n3->n13
2818.0000 R_A1402 500 2 7.0000 n14 n72 29 Y n14->n8->n72
2819.0000 A756 1000 5 1305.0000 n26 n8 8 N n26->n2->n0->n3->n7->n8
2820.0000 A1164 1000 5 490.0000 n34 n11 21 N n34->n20->n17->n4->n1->n11
2821.0000 A1392 1000 5 35.0000 n62 n13 29 N n62->n14->n8->n7->n3->n13
2825.0000 R_A1398 500 4 13.0000 n14 n68 29 Y n14->n8->n7->n10->n68
2826.0000 A1407 1000 5 10.0000 n77 n13 29 N n77->n70->n65->n18->n3->n13
2827.0000 A632 1000 3 1561.0000 n2 n6 3 N n2->n0->n1->n6
2830.0000 R_A1178 500 4 51.0000 n11 n48 29 Y n11->n1->n4->n40->n48
2830.0000 A604 1000 6 1620.0000 n74 n5 3 N n74->n15->n2->n0->n1->n4->n5
2831.0000 R_A1163 500 4 454.0000 n12 n33 22 Y n12->n9->n4->n1->n33
2833.0000 A610 1000 6 1611.0000 n80 n5 3 N n80->n26->n2->n0->n1->n4->n5
2839.0000 R_A1400 500 4 22.0000 n13 n70 29 Y n13->n3->n18->n65->n70
2841.0000 R_A1392 500 5 20.0000 n13 n62 29 Y n13->n3->n7->n8->n14->n62
2841.0000 A615 1000 6 1609.0000 n85 n5 3 N n85->n45->n2->n0->n1->n4->n5
2843.0000 R_A1407 500 5 17.0000 n13 n77 29 Y n13->n3->n18->n65->n70->n77
2843.0000 A759 1000 5 1323.0000 n29 n7 7 N n29->n15->n2->n0->n3->n7
2844.0000 A775 1000 4 1292.0000 n45 n7 8 N n45->n2->n0->n3->n7
2844.0000 A727 1000 4 1388.0000 n97 n6 6 N n97->n78->n0->n1->n6
2844.0000 A1414 1000 4 14.0000 n84 n14 29 N n84->n3->n7->n8->n14
2847.0000 A1405 1000 3 35.0000 n75 n13 29 N n75->n37->n3->n13
2854.0000 A620 1000 6 1612.0000 n90 n5 3 N n90->n15->n2->n0->n1->n4->n5
2856.0000 A1423 1000 4 8.0000 n93 n14 29 N n93->n3->n7->n8->n14
2863.0000 A1411 1000 6 39.0000 n81 n13 29 N n81->n77->n70->n65->n18->n3->n13
2865.0000 A1412 1000 5 39.0000 n82 n13 29 N n82->n70->n65->n18->n3->n13
2867.0000 R_A334 500 4 1582.0000 n45 n4 3 Y n45->n2->n0->n1->n4
2867.0000 R_A475 500 3 1068.0000 n3 n45 12 Y n3->n0->n2->n45
2867.0000 A1422 1000 3 21.0000 n92 n13 29 N n92->n37->n3->n13
2870.0000 R_A339 500 4 1576.0000 n2 n9 3 Y n2->n0->n1->n4->n9
2871.0000 A1189 1000 5 491.0000 n59 n11 21 N n59->n12->n9->n4->n1->n11
2872.0000 A1190 1000 5 490.0000 n60 n11 21 N n60->n12->n9->n4->n1->n11
2877.0000 A1425 1000 4 25.0000 n95 n14 29 N n95->n3->n7->n8->n14
2878.0000 R_A1405 500 3 31.0000 n13 n75 29 Y n13->n3->n37->n75
2879.0000 A1435 1000 2 7.0000 n5 n16 29 N n5->n4->n16
2879.0000 A1424 1000 3 29.0000 n94 n13 29 N n94->n24->n3->n13
2879.0000 A659 1000 5 1559.0000 n29 n6 4 N n29->n15->n2->n0->n1->n6
2880.0000 A1428 1000 3 22.0000 n98 n13 29 N n98->n84->n3->n13
2893.0000 R_A1414 500 4 49.0000 n14 n84 29 Y n14->n8->n7->n3->n84
2894.0000 A808 1000 4 1276.0000 n78 n8 8 N n78->n0->n3->n7->n8
2894.0000 R_A1423 500 4 38.0000 n14 n93 29 Y n14->n8->n7->n3->n93
2895.0000 A776 1000 5 1341.0000 n46 n7 7 N n46->n45->n2->n0->n3->n7
2897.0000 A1437 1000 2 21.0000 n7 n18 29 N n7->n3->n18
2901.0000 A675 1000 4 1549.0000 n45 n6 4 N n45->n2->n0->n1->n6
2901.0000 A1431 1000 3 37.0000 n1 n12 29 N n1->n4->n9->n12
2903.0000 A676 1000 5 1549.0000 n46 n6 4 N n46->n45->n2->n0->n1->n6
2906.0000 R_A1422 500 3 39.0000 n13 n92 29 Y n13->n3->n37->n92
2907.0000 R_A1412 500 5 42.0000 n13 n82 29 Y n13->n3->n18->n65->n70->n82
2907.0000 R_A1164 500 5 87.0000 n11 n34 28 Y n11->n1->n4->n17->n20->n34
2907.0000 A1448 1000 2 9.0000 n18 n13 29 N n18->n3->n13
2907.0000 R_A347 500 4 1587.0000 n2 n17 3 Y n2->n0->n1->n4->n17
2908.0000 R_A1411 500 6 45.0000 n13 n81 29 Y n13->n3->n18->n65->n70->n77->n81
2909.0000 A1451 1000 3 5.0000 n21 n14 29 N n21->n19->n8->n14
2911.0000 R_A1435 500 2 32.0000 n16 n5 29 Y n16->n4->n5
2917.0000 R_A1451 500 3 8.0000 n14 n21 29 Y n14->n8->n19->n21
2920.0000 A1455 1000 4 8.0000 n25 n14 29 N n25->n23->n7->n8->n14
2922.0000 A1456 1000 2 8.0000 n26 n15 29 N n26->n2->n15
2924.0000 R_A1437 500 2 27.0000 n18 n7 29 Y n18->n3->n7
2924.0000 R_A1425 500 4 47.0000 n14 n95 29 Y n14->n8->n7->n3->n95
2925.0000 R_A1456 500 2 3.0000 n15 n26 29 Y n15->n2->n26
2930.0000 A787 1000 5 1354.0000 n57 n7 7 N n57->n45->n2->n0->n3->n7
2930.0000 R_A1189 500 5 59.0000 n11 n59 29 Y n11->n1->n4->n9->n12->n59
2935.0000 R_A345 500 4 1652.0000 n4 n15 2 Y n4->n1->n0->n2->n15
2935.0000 R_A1190 500 5 63.0000 n11 n60 28 Y n11->n1->n4->n9->n12->n60
2936.0000 R_A1171 500 4 522.0000 n12 n41 21 Y n12->n9->n4->n1->n41
2936.0000 R_A386 500 4 1440.0000 n1 n56 6 Y n1->n0->n2->n45->n56
2937.0000 A1234 1000 2 467.0000 n4 n6 22 N n4->n1->n6
2937.0000 A793 1000 5 1349.0000 n63 n7 7 N n63->n15->n2->n0->n3->n7
2940.0000 A827 1000 4 1284.0000 n97 n7 8 N n97->n78->n0->n3->n7
2940.0000 R_A1455 500 4 20.0000 n14 n25 29 Y n14->n8->n7->n23->n25
2941.0000 R_A356 500 4 1645.0000 n4 n26 2 Y n4->n1->n0->n2->n26
2942.0000 A830 1000 3 1280.0000 n0 n8 8 N n0->n3->n7->n8
2943.0000 A1436 1000 3 69.0000 n6 n16 28 N n6->n1->n4->n16
2944.0000 A818 1000 4 1306.0000 n88 n7 8 N n88->n49->n0->n3->n7
2945.0000 A687 1000 5 1569.0000 n57 n6 3 N n57->n45->n2->n0->n1->n6
2951.0000 R_A1424 500 3 72.0000 n13 n94 28 Y n13->n3->n24->n94
2952.0000 R_A1428 500 3 72.0000 n13 n98 28 Y n13->n3->n84->n98
2957.0000 A1226 1000 3 503.0000 n96 n6 21 N n96->n4->n1->n6
2958.0000 A1473 1000 3 10.0000 n43 n15 29 N n43->n0->n2->n15
2958.0000 A801 1000 5 1354.0000 n71 n7 7 N n71->n15->n2->n0->n3->n7
2959.0000 A1439 1000 2 79.0000 n9 n17 28 N n9->n4->n17
2959.0000 A1467 1000 3 23.0000 n37 n10 29 N n37->n3->n7->n10
2961.0000 A1442 1000 3 75.0000 n12 n16 28 N n12->n9->n4->n16
2962.0000 R_A1181 500 5 543.0000 n12 n51 20 Y n12->n9->n4->n1->n11->n51
2962.0000 R_A1439 500 2 3.0000 n17 n9 29 Y n17->n4->n9
2963.0000 A804 1000 5 1353.0000 n74 n7 7 N n74->n15->n2->n0->n3->n7
2964.0000 A810 1000 5 1342.0000 n80 n7 7 N n80->n26->n2->n0->n3->n7
2970.0000 R_A1442 500 3 9.0000 n16 n12 29 Y n16->n4->n9->n12
2975.0000 A1482 1000 4 9.0000 n52 n14 29 N n52->n21->n19->n8->n14
2977.0000 R_A1234 500 2 40.0000 n6 n4 29 Y n6->n1->n4
2979.0000 A686 1000 6 1605.0000 n56 n5 3 N n56->n45->n2->n0->n1->n4->n5
2981.0000 R_A1174 500 4 550.0000 n12 n44 20 Y n12->n9->n4->n1->n44
2982.0000 A933 1000 2 1114.0000 n3 n2 11 N n3->n0->n2
2982.0000 A879 1000 4 1222.0000 n49 n8 9 N n49->n0->n3->n7->n8
2983.0000 R_A1448 500 2 76.0000 n13 n18 28 Y n13->n3->n18
2984.0000 R_A1482 500 4 9.0000 n14 n52 29 Y n14->n8->n19->n21->n52
2985.0000 A1484 1000 3 15.0000 n54 n15 29 N n54->n0->n2->n15
2985.0000 A815 1000 5 1353.0000 n85 n7 7 N n85->n45->n2->n0->n3->n7
2986.0000 A820 1000 5 1344.0000 n90 n7 7 N n90->n15->n2->n0->n3->n7
2987.0000 A1217 1000 4 551.0000 n87 n11 20 N n87->n76->n4->n1->n11
2997.0000 A1466 1000 6 63.0000 n36 n14 28 N n36->n35->n13->n3->n7->n8->n14
2999.0000 A693 1000 5 1611.0000 n63 n6 3 N n63->n15->n2->n0->n1->n6
2999.0000 A1485 1000 3 27.0000 n55 n14 29 N n55->n19->n8->n14
3000.0000 A1472 1000 6 54.0000 n42 n14 29 N n42->n35->n13->n3->n7->n8->n14
3001.0000 R_A1473 500 3 43.0000 n15 n43 29 Y n15->n2->n0->n43
3003.0000 A1495 1000 3 11.0000 n65 n13 29 N n65->n18->n3->n13
3003.0000 A1477 1000 3 47.0000 n47 n15 29 N n47->n0->n2->n15
3006.0000 R_A1199 500 4 525.0000 n12 n69 21 Y n12->n9->n4->n1->n69
3009.0000 A832 1000 4 1343.0000 n2 n8 7 N n2->n0->n3->n7->n8
3013.0000 R_A1226 500 3 56.0000 n6 n96 29 Y n6->n1->n4->n96
3018.0000 R_A1217 500 4 31.0000 n11 n87 29 Y n11->n1->n4->n76->n87
3019.0000 R_A1485 500 3 20.0000 n14 n55 29 Y n14->n8->n19->n55
3019.0000 A701 1000 5 1615.0000 n71 n6 3 N n71->n15->n2->n0->n1->n6
3021.0000 A704 1000 5 1611.0000 n74 n6 3 N n74->n15->n2->n0->n1->n6
3021.0000 A1491 1000 7 37.0000 n61 n14 29 N n61->n36->n35->n13->n3->n7->n8->n14
3023.0000 A696 1000 7 1629.0000 n66 n5 2 N n66->n57->n45->n2->n0->n1->n4->n5
3025.0000 R_A1484 500 3 40.0000 n15 n54 29 Y n15->n2->n0->n54
3027.0000 A859 1000 6 1307.0000 n29 n8 8 N n29->n15->n2->n0->n3->n7->n8
3033.0000 R_A1477 500 3 30.0000 n15 n47 29 Y n15->n2->n0->n47
3035.0000 A652 1000 4 1729.0000 n22 n2 1 N n22->n4->n1->n0->n2
3035.0000 A875 1000 5 1283.0000 n45 n8 8 N n45->n2->n0->n3->n7->n8
3037.0000 A710 1000 5 1615.0000 n80 n6 3 N n80->n26->n2->n0->n1->n6
3037.0000 R_A362 500 4 1620.0000 n2 n32 3 Y n2->n0->n1->n11->n32
3037.0000 A876 1000 6 1283.0000 n46 n8 8 N n46->n45->n2->n0->n3->n7->n8
3038.0000 A715 1000 5 1606.0000 n85 n6 3 N n85->n45->n2->n0->n1->n6
3046.0000 A720 1000 5 1604.0000 n90 n6 3 N n90->n15->n2->n0->n1->n6
3046.0000 A886 1000 5 1272.0000 n56 n7 8 N n56->n45->n2->n0->n3->n7
3051.0000 R_A1467 500 3 92.0000 n10 n37 28 Y n10->n7->n3->n37
3060.0000 A1513 1000 4 32.0000 n83 n13 29 N n83->n75->n37->n3->n13
3062.0000 A1505 1000 5 50.0000 n75 n14 29 N n75->n37->n3->n7->n8->n14
3067.0000 R_A1495 500 3 64.0000 n13 n65 28 Y n13->n3->n18->n65
3069.0000 A1526 1000 2 15.0000 n96 n9 29 N n96->n4->n9
3070.0000 R_A1513 500 4 10.0000 n13 n83 29 Y n13->n3->n37->n75->n83
3073.0000 A1534 1000 2 3.0000 n4 n12 29 N n4->n9->n12
3075.0000 A1524 1000 5 25.0000 n94 n14 29 N n94->n24->n3->n7->n8->n14
3077.0000 R_A613 500 5 1292.0000 n2 n83 8 Y n2->n0->n3->n37->n75->n83
3081.0000 A1508 1000 3 63.0000 n78 n15 28 N n78->n0->n2->n15
3083.0000 A1522 1000 5 37.0000 n92 n14 29 N n92->n37->n3->n7->n8->n14
3084.0000 R_A1534 500 2 11.0000 n12 n4 29 Y n12->n9->n4
3085.0000 R_A1526 500 2 16.0000 n9 n96 29 Y n9->n4->n96
3088.0000 A1537 1000 2 12.0000 n7 n19 29 N n7->n8->n19
3091.0000 R_A1508 500 3 10.0000 n15 n78 29 Y n15->n2->n0->n78
3094.0000 A1542 1000 3 8.0000 n12 n17 29 N n12->n9->n4->n17
3097.0000 A786 1000 5 1523.0000 n56 n6 4 N n56->n45->n2->n0->n1->n6
3098.0000 A1521 1000 4 54.0000 n91 n14 29 N n91->n3->n7->n8->n14
3099.0000 R_A1537 500 2 11.0000 n19 n7 29 Y n19->n8->n7
3100.0000 A1535 1000 2 28.0000 n5 n17 29 N n5->n4->n17
3101.0000 A1547 1000 2 5.0000 n17 n16 29 N n17->n4->n16
3102.0000 R_A1542 500 3 8.0000 n17 n12 29 Y n17->n4->n9->n12
3105.0000 R_A1535 500 2 5.0000 n17 n5 29 Y n17->n4->n5
3108.0000 A1546 1000 2 14.0000 n16 n17 29 N n16->n4->n17
3109.0000 R_A1547 500 2 8.0000 n16 n17 29 Y n16->n4->n17
3110.0000 A930 1000 4 1248.0000 n0 n14 9 N n0->n3->n7->n8->n14
3115.0000 R_A1219 500 4 590.0000 n12 n89 20 Y n12->n9->n4->n1->n89
3116.0000 A1528 1000 5 58.0000 n98 n14 29 N n98->n84->n3->n7->n8->n14
3116.0000 R_A1231 500 2 581.0000 n9 n1 20 Y n9->n4->n1
3117.0000 R_A486 500 4 1208.0000 n3 n56 9 Y n3->n0->n2->n45->n56
3119.0000 R_A1546 500 2 11.0000 n17 n16 29 Y n17->n4->n16
3120.0000 R_A487 500 4 1210.0000 n3 n57 9 Y n3->n0->n2->n45->n57
3120.0000 A927 1000 5 1264.0000 n97 n8 8 N n97->n78->n0->n3->n7->n8
3120.0000 A1552 1000 2 14.0000 n22 n16 29 N n22->n4->n16
3121.0000 A918 1000 5 1283.0000 n88 n8 8 N n88->n49->n0->n3->n7->n8
3121.0000 A1500 1000 6 119.0000 n70 n14 28 N n70->n65->n18->n3->n7->n8->n14
3129.0000 A1557 1000 2 13.0000 n27 n16 29 N n27->n4->n16
3130.0000 R_A1552 500 2 10.0000 n16 n22 29 Y n16->n4->n22
3133.0000 R_A1557 500 2 4.0000 n16 n27 29 Y n16->n4->n27
3135.0000 A1507 1000 7 119.0000 n77 n14 28 N n77->n70->n65->n18->n3->n7->n8->n14
3137.0000 A1541 1000 3 53.0000 n11 n16 29 N n11->n1->n4->n16
3138.0000 R_A1466 500 6 141.0000 n14 n36 27 Y n14->n8->n7->n3->n13->n35->n36
3139.0000 A796 1000 6 1545.0000 n66 n6 4 N n66->n57->n45->n2->n0->n1->n6
3139.0000 A896 1000 6 1345.0000 n66 n7 7 N n66->n57->n45->n2->n0->n3->n7
3142.0000 A893 1000 6 1354.0000 n63 n8 7 N n63->n15->n2->n0->n3->n7->n8
3143.0000 A887 1000 6 1367.0000 n57 n8 7 N n57->n45->n2->n0->n3->n7->n8
3144.0000 A1570 1000 2 2.0000 n40 n16 29 N n40->n4->n16
3147.0000 R_A1570 500 2 3.0000 n16 n40 29 Y n16->n4->n40
3151.0000 A901 1000 6 1347.0000 n71 n8 7 N n71->n15->n2->n0->n3->n7->n8
3152.0000 A904 1000 6 1342.0000 n74 n8 7 N n74->n15->n2->n0->n3->n7->n8
3155.0000 R_A384 500 3 1721.0000 n4 n54 1 Y n4->n1->n0->n54
3155.0000 A1575 1000 2 3.0000 n45 n15 29 N n45->n2->n15
3159.0000 R_A1575 500 2 4.0000 n15 n45 29 Y n15->n2->n45
3159.0000 A1512 1000 7 133.0000 n82 n14 27 N n82->n70->n65->n18->n3->n7->n8->n14
3161.0000 R_A1472 500 6 161.0000 n14 n42 27 Y n14->n8->n7->n3->n13->n35->n42
3162.0000 A1536 1000 3 88.0000 n6 n17 28 N n6->n1->n4->n17
3165.0000 R_A1491 500 7 144.0000 n14 n61 27 Y n14->n8->n7->n3->n13->n35->n36->n61
3165.0000 A1511 1000 8 141.0000 n81 n14 27 N n81->n77->n70->n65->n18->n3->n7->n8->n14
3166.0000 A1548 1000 4 68.0000 n18 n14 28 N n18->n3->n7->n8->n14
3168.0000 A1576 1000 3 14.0000 n46 n15 29 N n46->n45->n2->n15
3171.0000 A910 1000 6 1349.0000 n80 n8 7 N n80->n26->n2->n0->n3->n7->n8
3172.0000 A920 1000 6 1330.0000 n90 n8 7 N n90->n15->n2->n0->n3->n7->n8
3178.0000 A1563 1000 3 50.0000 n33 n16 29 N n33->n1->n4->n16
3178.0000 R_A621 500 3 1287.0000 n2 n91 8 Y n2->n0->n3->n91
3183.0000 A1588 1000 2 5.0000 n58 n16 29 N n58->n4->n16
3183.0000 R_A1576 500 3 15.0000 n15 n46 29 Y n15->n2->n45->n46
3184.0000 A1583 1000 2 16.0000 n53 n16 29 N n53->n4->n16
3186.0000 R_A1588 500 2 3.0000 n16 n58 29 Y n16->n4->n58
3188.0000 A1587 1000 3 12.0000 n57 n15 29 N n57->n45->n2->n15
3190.0000 A915 1000 6 1358.0000 n85 n8 7 N n85->n45->n2->n0->n3->n7->n8
3195.0000 R_A1583 500 2 11.0000 n16 n53 29 Y n16->n4->n53
3199.0000 R_A1505 500 5 137.0000 n14 n75 27 Y n14->n8->n7->n3->n37->n75
3199.0000 A1589 1000 4 19.0000 n59 n16 29 N n59->n12->n9->n4->n16
3200.0000 A1590 1000 4 18.0000 n60 n16 29 N n60->n12->n9->n4->n16
3201.0000 A1597 1000 3 5.0000 n67 n16 29 N n67->n9->n4->n16
3210.0000 R_A1262 500 5 619.0000 n12 n32 19 Y n12->n9->n4->n1->n11->n32
3211.0000 R_A1597 500 3 10.0000 n16 n67 29 Y n16->n4->n9->n67
3211.0000 R_A1589 500 4 12.0000 n16 n59 29 Y n16->n4->n9->n12->n59
3212.0000 R_A1590 500 4 12.0000 n16 n60 29 Y n16->n4->n9->n12->n60
3213.0000 R_A1587 500 3 25.0000 n15 n57 29 Y n15->n2->n45->n57
3215.0000 R_A1268 500 5 608.0000 n12 n38 19 Y n12->n9->n4->n1->n28->n38
3215.0000 A1558 1000 3 97.0000 n28 n16 28 N n28->n1->n4->n16
3221.0000 A1571 1000 3 77.0000 n41 n16 28 N n41->n1->n4->n16
3222.0000 A945 1000 5 1330.0000 n15 n10 7 N n15->n2->n0->n3->n7->n10
3225.0000 A956 1000 5 1311.0000 n26 n10 8 N n26->n2->n0->n3->n7->n10
